orgnr,exclusion_flags
5562031509,LAYER1_SERVICE:consulting
5562032721,NO_REVENUE
5562033562,NO_REVENUE
5562035914,GLOBAL_SHELL_SUFFIX:sverige ab
5562037241,NO_REVENUE
5562038108,LAYER1_SERVICE:åkeri
5562038207,NO_REVENUE
5562039858,NAME_EXCLUDED:transport
5562043116,REVENUE_BELOW_MIN
5562045574,NO_REVENUE
5562048990,LAYER1_SERVICE:service;NAME_EXCLUDED:plåt
5562051358,LAYER1_SERVICE:montage
5562052224,LAYER1_SERVICE:kyl
5562053297,NO_REVENUE
5565983318,GLOBAL_SHELL_SUFFIX:sweden ab
5562059849,NO_REVENUE
5562064526,REVENUE_BELOW_MIN
5562064914,LAYER1_OPERATING:fastighet
5562066588,NO_REVENUE
5562066794,NO_REVENUE
5562067297,NO_REVENUE
5562070135,NO_REVENUE
5562071257,NO_REVENUE
5562071729,GLOBAL_SHELL_SUFFIX:systems ab
5562072230,GLOBAL_SHELL_SUFFIX:sweden ab
5562075795,NO_REVENUE
5562076512,GLOBAL_SHELL_SUFFIX:sverige ab
5562078575,LAYER1_SERVICE:service
5562080605,LAYER1_SERVICE:åkeri
5562146018,NO_REVENUE
5562085778,NO_REVENUE
5562092188,NO_REVENUE
5562092220,NO_REVENUE
5562094523,NO_REVENUE
5562095306,NO_REVENUE
5562100924,LAYER1_SERVICE:entreprenad;NO_REVENUE
5562101310,LAYER1_SERVICE:service
5562101351,LAYER1_OPERATING:fastighet
5562104207,NO_REVENUE
5562106483,NAME_EXCLUDED:hotel
5562108984,NO_REVENUE
5562111814,NO_REVENUE
5562112754,REVENUE_BELOW_MIN
5562119734,NO_REVENUE
5562119817,GLOBAL_SHELL_SUFFIX:sweden ab
5562121383,NO_REVENUE
5562122357,LAYER1_SERVICE:kyl
5562122910,LAYER1_SERVICE:rör;NO_REVENUE
5562125392,NO_REVENUE
5562126754,NO_REVENUE
5562127943,NO_REVENUE
5562132067,LAYER1_SERVICE:bygg;NO_REVENUE
5562134261,NO_REVENUE
5562135714,NO_REVENUE
5562137249,NO_REVENUE
5562138478,NAME_EXCLUDED:plåt
5562138775,LAYER1_SERVICE:elteknik
5562140755,GLOBAL_SHELL_SUFFIX:sweden ab
5562141498,LAYER1_SERVICE:bygg;NO_REVENUE
5562142421,LAYER1_SERVICE:rör
5562145317,NO_REVENUE
5562149848,GLOBAL_SHELL_SUFFIX:sverige ab
5565983458,LAYER1_SERVICE:bygg;NO_REVENUE
5562150747,GLOBAL_SHELL_SUFFIX:sweden ab
5562154442,NO_REVENUE;NAME_EXCLUDED:transport
5562154483,LAYER1_SERVICE:bygg
5562154707,NO_REVENUE
5562155837,NO_REVENUE;NAME_EXCLUDED:hotel
5562156033,REVENUE_BELOW_MIN
5562157908,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5562158625,NO_REVENUE
5562164987,NO_REVENUE
5562171487,NO_REVENUE;NAME_EXCLUDED:grossist
5562174549,GLOBAL_SHELL_SUFFIX:sweden ab
5562175926,NO_REVENUE
5562176098,NO_REVENUE
5562178326,NO_REVENUE
5562179498,NO_REVENUE
5562183318,LAYER1_SERVICE:åkeri
5562186899,LAYER1_SERVICE:el;NO_REVENUE
5562187301,NO_REVENUE
5562204106,LAYER1_SERVICE:bygg
5562206721,NO_REVENUE
5562206887,LAYER1_SERVICE:service
5562208479,GLOBAL_SHELL_SUFFIX:sverige ab;LAYER1_SERVICE:service
5562208529,GLOBAL_SHELL_SUFFIX:sweden ab
5562211093,LAYER1_SERVICE:bygg;REVENUE_BELOW_MIN
5562214998,LAYER1_OPERATING:fastighet
5562216845,LAYER1_SERVICE:bygg
5562217918,LAYER1_SERVICE:consulting
5562218122,REVENUE_BELOW_MIN
5562221654,NO_REVENUE
5562221845,LAYER1_SERVICE:entreprenad
5562222512,LAYER1_SERVICE:rör;NAME_EXCLUDED:grossist
5562230820,NO_REVENUE
5562231133,NO_REVENUE
5562232032,NO_REVENUE
5562235399,NO_REVENUE
5562241199,NO_REVENUE
5562243732,NO_REVENUE;NAME_EXCLUDED:transport
5562244540,NO_REVENUE
5562245232,NO_REVENUE
5562247428,LAYER1_SERVICE:service
5562248046,NO_REVENUE
5562249069,NO_REVENUE
5562251792,GLOBAL_SHELL_SUFFIX:sverige ab
5562253475,NO_REVENUE
5562256783,NO_REVENUE
5562331040,NO_REVENUE
5562257294,LAYER1_SERVICE:rör
5562261437,NO_REVENUE
5562262807,NO_REVENUE
5562262906,NO_REVENUE
5562264407,NO_REVENUE
5562266998,NO_REVENUE
5562271063,NO_REVENUE
5562273903,LAYER1_SERVICE:bygg
5562274000,GLOBAL_SHELL_SUFFIX:sweden ab
5562274315,LAYER1_SERVICE:bygg;NO_REVENUE
5562274406,LAYER1_SERVICE:verkstad
5562275809,LAYER1_SERVICE:installation
5567398382,GLOBAL_SHELL_SUFFIX:sweden ab
5562280593,NO_REVENUE
5562285717,NO_REVENUE
5562289289,NO_REVENUE
5562294420,NAME_EXCLUDED:transport
5562297142,LAYER1_OPERATING:förvaltning
5562297985,GLOBAL_SHELL_SUFFIX:sweden ab
5591497010,GLOBAL_SHELL_SUFFIX:sverige ab
5562304831,NO_REVENUE
5562304864,NO_REVENUE
5562306067,LAYER1_SERVICE:service
5562309285,NO_REVENUE
5562309616,LAYER1_SERVICE:rör
5562310465,NO_REVENUE
5562315696,GLOBAL_SHELL_SUFFIX:sverige ab
5562324656,LAYER1_SERVICE:service
5562328483,LAYER1_SERVICE:service
5562329473,REVENUE_BELOW_MIN
5562329754,NO_REVENUE
5562332238,NO_REVENUE
5562337872,LAYER1_SERVICE:service
5562338797,NO_REVENUE
5562338896,LAYER1_SERVICE:ror;NO_REVENUE
5562339266,NO_REVENUE
5562339712,LAYER1_SERVICE:konsult
5562343219,NO_REVENUE
5562347426,NO_REVENUE;NAME_EXCLUDED:hotel
5562348234,NO_REVENUE
5562349448,LAYER1_SERVICE:kyl
5562353150,NO_REVENUE
5562357151,LAYER1_SERVICE:service
5562358993,REVENUE_BELOW_MIN
5562361773,NO_REVENUE
5562362508,GLOBAL_SHELL_SUFFIX:sweden ab
5562362631,LAYER1_SERVICE:el;NO_REVENUE
5562368729,NO_REVENUE
5562373240,GLOBAL_SHELL_SUFFIX:sverige ab
5562374016,NAME_EXCLUDED:hotel
5591427181,LAYER1_SERVICE:bygg
5562375146,LAYER1_OPERATING:fastighet
5562376037,NO_REVENUE
5562377795,NO_REVENUE
5562381730,LAYER1_SERVICE:åkeri
5562381805,NO_REVENUE
5562384692,NO_REVENUE
5562386309,NO_REVENUE
5562386705,NAME_EXCLUDED:hotel
5562386747,LAYER1_SERVICE:service
5562392646,LAYER1_SERVICE:installation;NO_REVENUE
5562435379,NO_REVENUE
5562394378,LAYER1_SERVICE:bygg
5562397975,LAYER1_SERVICE:el
5562398189,NO_REVENUE
5562400738,NO_REVENUE
5562402320,NO_REVENUE
5562402809,NO_REVENUE
5562402957,REVENUE_BELOW_MIN
5562405802,NO_REVENUE
5562474311,NO_REVENUE
5562411172,NO_REVENUE
5562411222,NO_REVENUE
5562414366,NO_REVENUE
5562422468,LAYER1_SERVICE:el
5562427350,NO_REVENUE
5562431436,LAYER1_SERVICE:bygg;NO_REVENUE
5562433440,LAYER1_SERVICE:bygg
5562433804,NO_REVENUE
5562438647,LAYER1_SERVICE:el
5562439025,NO_REVENUE
5562439512,NO_REVENUE
5562441864,GLOBAL_SHELL_SUFFIX:sweden ab
5562444355,NAME_EXCLUDED:hotel
5562444983,NO_REVENUE
5562446368,NAME_EXCLUDED:plåt
5562446582,NAME_EXCLUDED:hotel
5562453786,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5562455096,REVENUE_BELOW_MIN
5562455955,NO_REVENUE
5562456383,LAYER1_SERVICE:åkeri;NO_REVENUE
5562459296,GLOBAL_SHELL_SUFFIX:scandinavia ab
5562460153,NO_REVENUE
5562467463,GLOBAL_SHELL_SUFFIX:sweden ab
5562467661,NAME_EXCLUDED:transport
5562468859,NAME_EXCLUDED:hotel
5562481217,NO_REVENUE
5562484112,REVENUE_BELOW_MIN;NAME_EXCLUDED:transport
5562490358,GLOBAL_SHELL_SUFFIX:scandinavia ab;NO_REVENUE
5562492560,NO_REVENUE
5562496629,NO_REVENUE
5562497585,NO_REVENUE
5562499177,NO_REVENUE
5562502913,NO_REVENUE
5562503267,REVENUE_BELOW_MIN
5562513654,LAYER1_SERVICE:åkeri
5562514629,NO_REVENUE
5562515295,LAYER1_OPERATING:förvaltning
5562517440,NO_REVENUE;NAME_EXCLUDED:hotel
5562524644,NO_REVENUE
5562531037,NO_REVENUE
5562533629,LAYER1_SERVICE:service
5562535137,NO_REVENUE
5562535251,NO_REVENUE
5562540814,NAME_EXCLUDED:hotel
5562549872,NO_REVENUE
5562550268,LAYER1_SERVICE:service;NO_REVENUE
5562552645,GLOBAL_SHELL_SUFFIX:sweden ab
5562664630,NAME_EXCLUDED:hotel
5562548387,NO_REVENUE
5562558220,NO_REVENUE
5562558642,LAYER1_SERVICE:kyl
5562560440,NO_REVENUE
5562563360,LAYER1_SERVICE:åkeri;NO_REVENUE
5562563451,NO_REVENUE
5562564657,REVENUE_BELOW_MIN
5562566421,GLOBAL_SHELL_SUFFIX:sverige ab
5562567809,NO_REVENUE;NAME_EXCLUDED:transport
5562569078,LAYER1_SERVICE:bygg
5562569250,NO_REVENUE
5562573039,REVENUE_BELOW_MIN
5562574771,NAME_EXCLUDED:hotel
5562574797,LAYER1_SERVICE:åkeri;NO_REVENUE
5562576313,NO_REVENUE
5562578079,NO_REVENUE
5562581768,LAYER1_SERVICE:bygg
5562582089,LAYER1_SERVICE:entreprenad
5562586304,NO_REVENUE
5562593847,NAME_EXCLUDED:anläggning
5562595883,REVENUE_BELOW_MIN
5562596709,GLOBAL_SHELL_SUFFIX:sverige ab
5562597681,NO_REVENUE
5562599182,LAYER1_SERVICE:kyl;NO_REVENUE
5562602127,NO_REVENUE
5562603679,LAYER1_SERVICE:ror
5562603828,NO_REVENUE
5562607605,NO_REVENUE
5562608553,GLOBAL_SHELL_SUFFIX:sverige ab
5562609791,LAYER1_SERVICE:rör
5562613561,LAYER1_SERVICE:kyl
5562614072,NAME_EXCLUDED:plåt
5562615509,NO_REVENUE
5562619998,NO_REVENUE
5562623925,NAME_EXCLUDED:hotel
5562625862,NO_REVENUE
5562626407,NO_REVENUE
5562626746,NO_REVENUE
5562628494,GLOBAL_SHELL_SUFFIX:sweden ab
5562629716,GLOBAL_SHELL_SUFFIX:sweden ab
5562632926,NO_REVENUE
5562633833,LAYER1_OPERATING:förvaltning
5562634021,LAYER1_SERVICE:bygg
5562634724,NO_REVENUE
5562641836,LAYER1_SERVICE:bygg;NO_REVENUE
5562643618,NO_REVENUE
5562644053,NO_REVENUE
5562650274,LAYER1_SERVICE:service
5562650290,NO_REVENUE
5562651439,NO_REVENUE
5562652601,GLOBAL_SHELL_SUFFIX:sweden ab
5562654755,GLOBAL_SHELL_SUFFIX:sverige ab
5562656388,NO_REVENUE
5562660463,NO_REVENUE
5562661792,NAME_EXCLUDED:hotel
5563497758,NO_REVENUE
5562668193,LAYER1_SERVICE:rör
5562671395,LAYER1_SERVICE:konsult;NO_REVENUE
5562671957,NO_REVENUE
5562674126,LAYER1_SERVICE:åkeri;NO_REVENUE
5562674456,LAYER1_SERVICE:bygg
5562675305,LAYER1_SERVICE:åkeri
5562676154,LAYER1_SERVICE:bygg;NO_REVENUE
5562678697,NAME_EXCLUDED:transport
5562679745,NO_REVENUE
5562682715,LAYER1_SERVICE:consulting
5562686658,LAYER1_OPERATING:fastighet
5562688530,NAME_EXCLUDED:plåt
5562688761,NO_REVENUE
5562689728,LAYER1_SERVICE:service
5562689769,NO_REVENUE
5562691344,GLOBAL_SHELL_SUFFIX:sverige ab
5562696244,NO_REVENUE
5562696327,NO_REVENUE
5562696376,NO_REVENUE
5562697788,NAME_EXCLUDED:transport
5562698158,NO_REVENUE
5562698661,GLOBAL_SHELL_SUFFIX:sweden ab
5562702638,LAYER1_SERVICE:åkeri
5562704295,NAME_EXCLUDED:hotel
5562710615,LAYER1_SERVICE:rör
5562711712,GLOBAL_SHELL_SUFFIX:sweden ab
5562714872,LAYER1_SERVICE:entreprenad
5562716059,NO_REVENUE
5562723543,NAME_EXCLUDED:smide
5562724103,LAYER1_SERVICE:konsult
5562724798,NO_REVENUE
5562729714,LAYER1_SERVICE:rör
5562732379,NO_REVENUE;NAME_EXCLUDED:transport
5562732767,NAME_EXCLUDED:transport
5562737287,LAYER1_SERVICE:åkeri;NO_REVENUE
5562739762,LAYER1_SERVICE:entreprenad
5562741230,NO_REVENUE
5562743061,NO_REVENUE
5562745140,NO_REVENUE
5562750454,GLOBAL_SHELL_SUFFIX:sverige ab
5562751429,NAME_EXCLUDED:transport
5563502961,NO_REVENUE;NAME_EXCLUDED:transport
5562755347,NO_REVENUE
5562756089,NO_REVENUE
5562757897,LAYER1_SERVICE:bygg
5562759869,NAME_EXCLUDED:transport
5562762327,LAYER1_SERVICE:bygg;NO_REVENUE
5562763374,LAYER1_SERVICE:rör;NO_REVENUE
5562764984,NO_REVENUE
5562765270,LAYER1_SERVICE:rör
5562769736,LAYER1_SERVICE:bygg;NO_REVENUE
5562771997,NAME_EXCLUDED:transport
5562774652,NO_REVENUE
5562775816,NO_REVENUE
5562777374,LAYER1_SERVICE:el
5562777820,NO_REVENUE
5562778075,NO_REVENUE
5562780873,NO_REVENUE
5562781913,NO_REVENUE
5562784081,GLOBAL_SHELL_SUFFIX:sverige ab
5562788553,NO_REVENUE
5562789221,NAME_EXCLUDED:hotel
5562790294,LAYER1_OPERATING:fastighet;LAYER1_SERVICE:service
5562795251,NAME_EXCLUDED:hotel
5562797125,NO_REVENUE
5562798685,GLOBAL_SHELL_SUFFIX:sweden ab
5562799444,NO_REVENUE
5562804723,LAYER1_SERVICE:entreprenad
5562809292,NAME_EXCLUDED:transport
5562811280,LAYER1_SERVICE:bygg
5562813245,LAYER1_SERVICE:bygg
5562818160,NAME_EXCLUDED:anläggning
5562819663,NO_REVENUE
5562824556,NO_REVENUE
5562826635,LAYER1_SERVICE:bygg
5562828292,NO_REVENUE
5562831395,NO_REVENUE
5562832740,LAYER1_SERVICE:entreprenad
5562832955,LAYER1_SERVICE:kyl
5562833094,NAME_EXCLUDED:transport
5562835404,GLOBAL_SHELL_SUFFIX:sverige ab
5562841089,LAYER1_OPERATING:fastighet
5562841543,NO_REVENUE
5562843812,GLOBAL_SHELL_SUFFIX:sweden ab
5562844547,LAYER1_SERVICE:kyl;NAME_EXCLUDED:anläggning
5562845031,LAYER1_SERVICE:åkeri
5562845817,NO_REVENUE
5562846724,NO_REVENUE
5562849686,LAYER1_SERVICE:el
5562853076,NO_REVENUE
5562854645,LAYER1_SERVICE:konsult
5562855410,NO_REVENUE
5562860352,LAYER1_SERVICE:bygg;REVENUE_BELOW_MIN
5562861558,NO_REVENUE
5562861889,LAYER1_SERVICE:montage;NO_REVENUE
5562863489,NO_REVENUE
5562864917,NO_REVENUE
5562864958,NO_REVENUE
5562865773,NO_REVENUE
5562867977,LAYER1_SERVICE:bygg;NO_REVENUE
5562870633,NO_REVENUE
5562878123,NO_REVENUE
5562878198,NO_REVENUE
5562881192,LAYER1_SERVICE:åkeri
5562891068,GLOBAL_SHELL_SUFFIX:sweden ab
5562891225,GLOBAL_SHELL_SUFFIX:sverige ab
5562893858,LAYER1_SERVICE:rör
5562895515,LAYER1_SERVICE:service
5562897016,LAYER1_OPERATING:fastighet
5562899095,LAYER1_SERVICE:service
5562899244,GLOBAL_SHELL_SUFFIX:sverige ab
5562900885,LAYER1_SERVICE:entreprenad;NAME_EXCLUDED:mark
5562901917,LAYER1_OPERATING:finans
5562903632,LAYER1_SERVICE:service;NO_REVENUE
5562905298,LAYER1_OPERATING:fastighet;REVENUE_BELOW_MIN
5562905413,NO_REVENUE
5562905579,NO_REVENUE
5562907385,NO_REVENUE
5562907690,LAYER1_SERVICE:bygg;NO_REVENUE
5562911825,NO_REVENUE
5562912856,NAME_EXCLUDED:mark
5562918044,LAYER1_SERVICE:åkeri;NO_REVENUE
5562918655,NO_REVENUE
5562919455,LAYER1_SERVICE:bygg;NO_REVENUE
5562922343,NO_REVENUE
5562922889,LAYER1_SERVICE:service;NAME_EXCLUDED:transport
5562923408,NO_REVENUE
5562926278,NO_REVENUE
5562926922,REVENUE_BELOW_MIN
5562927581,NO_REVENUE
5562928514,LAYER1_SERVICE:åkeri;NO_REVENUE
5562930320,LAYER1_SERVICE:bygg
5562932482,NO_REVENUE
5562933688,REVENUE_BELOW_MIN
5562934025,NO_REVENUE
5562934199,GLOBAL_SHELL_SUFFIX:sverige ab
5562934777,NO_REVENUE
5562938372,LAYER1_SERVICE:bygg
5562939164,LAYER1_OPERATING:förvaltning;LAYER1_SERVICE:konsult
5562945500,NAME_EXCLUDED:hotel
5562945542,NO_REVENUE
5562946243,LAYER1_SERVICE:el
5562949916,NO_REVENUE
5562950831,LAYER1_SERVICE:bygg;REVENUE_BELOW_MIN
5562952274,LAYER1_OPERATING:fastighet;LAYER1_SERVICE:service
5562953033,NO_REVENUE
5562953546,NO_REVENUE
5562964394,NO_REVENUE
5562964683,NO_REVENUE
5562966258,LAYER1_SERVICE:entreprenad
5562966399,LAYER1_SERVICE:bygg
5562967785,LAYER1_SERVICE:bygg
5562968049,NO_REVENUE
5562968544,LAYER1_SERVICE:bygg
5562969468,GLOBAL_SHELL_SUFFIX:sweden ab
5562972595,NAME_EXCLUDED:transport
5562973270,NO_REVENUE
5562976273,NO_REVENUE
5562976497,NO_REVENUE
5562983113,LAYER1_SERVICE:service
5562986603,NO_REVENUE
5562987023,LAYER1_SERVICE:kyl
5562987213,NO_REVENUE;NAME_EXCLUDED:anläggning
5562988674,NO_REVENUE
5562990720,REVENUE_BELOW_MIN
5562991876,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5562992080,NAME_EXCLUDED:transport
5562993500,NO_REVENUE
5562995562,NO_REVENUE
5562997519,NO_REVENUE
5562998020,NAME_EXCLUDED:transport
5562998491,LAYER1_OPERATING:fastighet
5563000040,LAYER1_SERVICE:bygg
5563003069,NO_REVENUE
5563003861,NO_REVENUE
5563003895,NO_REVENUE
5563004810,NO_REVENUE
5563005734,LAYER1_SERVICE:el;NO_REVENUE
5563008274,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5563011484,LAYER1_SERVICE:ror;NO_REVENUE
5563011757,LAYER1_SERVICE:åkeri;NO_REVENUE
5563012169,LAYER1_SERVICE:bygg
5563016293,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5563020733,NO_REVENUE
5563022234,NO_REVENUE
5563024503,LAYER1_SERVICE:bygg
5563008241,NO_REVENUE
5563025708,LAYER1_SERVICE:service
5563029338,NO_REVENUE
5563029726,NO_REVENUE
5563030781,LAYER1_SERVICE:konsult;NO_REVENUE
5563033272,LAYER1_SERVICE:service;NO_REVENUE
5563036143,NO_REVENUE
5563038115,NO_REVENUE
5563046027,NO_REVENUE
5563047207,LAYER1_SERVICE:el;NO_REVENUE
5563047249,GLOBAL_SHELL_SUFFIX:scandinavia ab;NO_REVENUE
5563049815,LAYER1_SERVICE:åkeri;NO_REVENUE
5563050060,NO_REVENUE
5563052348,NO_REVENUE
5563052611,LAYER1_SERVICE:åkeri
5563052991,LAYER1_SERVICE:bygg;NO_REVENUE
5563062362,NAME_EXCLUDED:hotel
5563063816,LAYER1_OPERATING:fastighet
5563064590,GLOBAL_SHELL_SUFFIX:sverige ab
5563065738,NO_REVENUE
5563065795,LAYER1_OPERATING:förvaltning;LAYER1_SERVICE:bygg;NO_REVENUE
5563086247,NO_REVENUE
5563067098,NO_REVENUE
5563067585,NO_REVENUE;NAME_EXCLUDED:transport
5563068096,NAME_EXCLUDED:transport
5563069961,LAYER1_SERVICE:installation
5563073062,NO_REVENUE
5563074565,LAYER1_SERVICE:konsult;NO_REVENUE
5563076073,NO_REVENUE
5563077477,NO_REVENUE
5563079473,LAYER1_OPERATING:fastighet
5563080448,NO_REVENUE
5563081057,LAYER1_SERVICE:entreprenad
5563087013,LAYER1_SERVICE:åkeri
5563088961,LAYER1_SERVICE:entreprenad;NO_REVENUE
5563090181,LAYER1_SERVICE:bygg
5563091866,NO_REVENUE
5563095396,NAME_EXCLUDED:anläggning
5563096147,LAYER1_OPERATING:finans
5563097038,NO_REVENUE
5563099133,NO_REVENUE
5563132512,LAYER1_SERVICE:el
5563099984,NO_REVENUE
5563100543,NO_REVENUE
5563105484,NO_REVENUE
5563107142,LAYER1_SERVICE:åkeri;NO_REVENUE
5563107696,NO_REVENUE
5563111243,NO_REVENUE
5563112050,NAME_EXCLUDED:plåt
5563112290,NO_REVENUE
5563113231,LAYER1_SERVICE:vvs
5563114585,NO_REVENUE
5563114957,NO_REVENUE
5563115103,NO_REVENUE
5563118685,NO_REVENUE
5563121788,LAYER1_SERVICE:åkeri
5563122653,NO_REVENUE;NAME_EXCLUDED:plåt
5563123685,LAYER1_SERVICE:service
5563125672,NO_REVENUE
5563126829,NO_REVENUE
5563126894,NO_REVENUE
5563132637,LAYER1_SERVICE:elteknik
5563134567,NO_REVENUE
5563136794,NO_REVENUE
5563138022,NO_REVENUE
5563142347,GLOBAL_SHELL_SUFFIX:sweden ab
5563145647,LAYER1_OPERATING:fastighet
5563151868,NO_REVENUE
5563152544,NO_REVENUE
5563155141,GLOBAL_SHELL_SUFFIX:svenska ab
5563159986,NO_REVENUE
5563168060,GLOBAL_SHELL_SUFFIX:sweden ab
5563170728,LAYER1_SERVICE:bygg
5563170827,LAYER1_SERVICE:entreprenad
5563171916,GLOBAL_SHELL_SUFFIX:sverige ab
5563177301,NO_REVENUE
5563185635,LAYER1_SERVICE:åkeri;NO_REVENUE
5563185783,NAME_EXCLUDED:plåt
5563188191,LAYER1_SERVICE:el
5563190882,NO_REVENUE
5563191195,LAYER1_SERVICE:entreprenad
5563193787,GLOBAL_SHELL_SUFFIX:sverige ab
5563195030,NO_REVENUE
5563197358,NO_REVENUE
5563197531,LAYER1_SERVICE:bygg
5563200244,NO_REVENUE
5563201432,NO_REVENUE
5563202133,NO_REVENUE
5563205748,NO_REVENUE
5563206100,NO_REVENUE
5563208379,NO_REVENUE
5563212561,LAYER1_SERVICE:åkeri
5563213924,NAME_EXCLUDED:plåt
5563216364,NO_REVENUE
5563216810,NO_REVENUE
5563222735,LAYER1_SERVICE:service
5563223204,LAYER1_SERVICE:bygg;NO_REVENUE
5563224681,GLOBAL_SHELL_SUFFIX:scandinavia ab;NO_REVENUE
5563225894,NO_REVENUE
5563227320,NO_REVENUE
5563231132,NAME_EXCLUDED:grossist
5563236776,GLOBAL_SHELL_SUFFIX:sweden ab
5563237105,NO_REVENUE
5563237113,LAYER1_SERVICE:bygg;NO_REVENUE
5563237659,NO_REVENUE
5563240463,LAYER1_SERVICE:åkeri
5563242469,LAYER1_SERVICE:service;NO_REVENUE
5563242741,NO_REVENUE
5563244291,NO_REVENUE
5563245926,LAYER1_SERVICE:service;NO_REVENUE
5563246171,NO_REVENUE
5563248250,NO_REVENUE
5563251247,LAYER1_SERVICE:bygg
5563251270,LAYER1_SERVICE:entreprenad;NAME_EXCLUDED:transport
5563257376,LAYER1_SERVICE:entreprenad
5563259323,NO_REVENUE;NAME_EXCLUDED:plåt
5563260123,NO_REVENUE
5563262517,LAYER1_SERVICE:service
5563264521,NO_REVENUE
5563307049,NO_REVENUE
5563266096,REVENUE_BELOW_MIN
5563268837,LAYER1_OPERATING:fastighet
5563276038,NO_REVENUE;NAME_EXCLUDED:smide
5563279305,NO_REVENUE
5563280055,NO_REVENUE
5563281244,LAYER1_SERVICE:montage
5563284586,LAYER1_SERVICE:entreprenad
5563286334,NO_REVENUE
5563287753,LAYER1_SERVICE:montage
5563290054,NO_REVENUE
5563291896,NO_REVENUE
5563292035,NO_REVENUE
5563292076,NO_REVENUE
5563296465,NO_REVENUE
5563296507,NO_REVENUE
5563298180,NO_REVENUE
5563300036,NO_REVENUE
5563301067,LAYER1_SERVICE:service;NO_REVENUE
5563302016,LAYER1_OPERATING:fastighet
5563303279,NO_REVENUE
5563304673,NO_REVENUE
5563310936,LAYER1_SERVICE:entreprenad
5563323947,REVENUE_BELOW_MIN
5563341212,LAYER1_SERVICE:bygg;NO_REVENUE
5563345684,LAYER1_SERVICE:åkeri
5563346625,NO_REVENUE
5563358612,NO_REVENUE
5563358679,NO_REVENUE
5563360584,LAYER1_SERVICE:montage
5563361442,NO_REVENUE
5563363026,LAYER1_SERVICE:bygg;NO_REVENUE
5563364602,REVENUE_BELOW_MIN
5563366326,NO_REVENUE
5563367266,LAYER1_SERVICE:bygg;NO_REVENUE
5563372381,NAME_EXCLUDED:hotel
5563374130,NO_REVENUE
5563376481,NO_REVENUE
5563379741,LAYER1_SERVICE:service
5563418671,LAYER1_SERVICE:consulting
5563396406,NO_REVENUE
5563403657,NO_REVENUE
5563403970,NO_REVENUE
5563405579,GLOBAL_SHELL_SUFFIX:sverige ab
5563405611,LAYER1_SERVICE:service;NO_REVENUE
5563411577,NO_REVENUE
5563418309,LAYER1_SERVICE:service;NO_REVENUE
5563420628,NO_REVENUE
5563420768,NAME_EXCLUDED:hotel
5563421436,NAME_EXCLUDED:grossist
5563421451,NO_REVENUE
5563424331,LAYER1_SERVICE:service;NAME_EXCLUDED:anläggning
5563427177,NO_REVENUE
5563427664,NO_REVENUE
5563429058,NO_REVENUE
5563430189,NO_REVENUE
5563431195,NO_REVENUE
5563440097,NO_REVENUE
5563446151,NO_REVENUE
5563449437,LAYER1_SERVICE:entreprenad;NAME_EXCLUDED:anläggning
5563450179,NAME_EXCLUDED:transport
5563453561,GLOBAL_SHELL_SUFFIX:sverige ab
5563456036,NO_REVENUE
5563456226,LAYER1_SERVICE:service
5563457885,NO_REVENUE
5563462844,LAYER1_SERVICE:entreprenad;NO_REVENUE
5563466316,NO_REVENUE
5563466662,LAYER1_SERVICE:verkstad
5563468544,REVENUE_BELOW_MIN
5563468692,NO_REVENUE
5563470243,NO_REVENUE
5563476398,LAYER1_SERVICE:bygg;NO_REVENUE
5563479178,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5563479624,NO_REVENUE;NAME_EXCLUDED:transport
5563479707,LAYER1_SERVICE:el
5563484236,NO_REVENUE
5563484426,NAME_EXCLUDED:hotel
5563484780,NO_REVENUE
5563486249,NO_REVENUE
5563486561,NAME_EXCLUDED:hotel
5563487072,REVENUE_BELOW_MIN
5563511293,NO_REVENUE
5563519080,LAYER1_SERVICE:bygg
5563519999,LAYER1_SERVICE:åkeri
5563520245,NO_REVENUE
5563521466,NO_REVENUE
5563522795,LAYER1_SERVICE:åkeri
5563526028,LAYER1_SERVICE:management;NO_REVENUE
5563526903,LAYER1_SERVICE:service;NO_REVENUE
5563537413,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5563538502,NO_REVENUE
5563540292,NO_REVENUE
5563543171,NAME_EXCLUDED:transport
5563543353,NO_REVENUE
5563544864,LAYER1_SERVICE:bygg;NO_REVENUE
5563546133,NO_REVENUE
5563553220,LAYER1_SERVICE:åkeri
5563555720,NAME_EXCLUDED:hotel
5563556264,NO_REVENUE
5563556330,NO_REVENUE
5563556801,NO_REVENUE
5563557122,NO_REVENUE
5563557395,GLOBAL_SHELL_SUFFIX:sverige ab;NO_REVENUE
5563557569,GLOBAL_SHELL_SUFFIX:sweden ab;NO_REVENUE
5563566164,LAYER1_SERVICE:installation
5563566479,LAYER1_SERVICE:service;NO_REVENUE
5563566529,LAYER1_OPERATING:holding
5563569283,NO_REVENUE
5563582195,NO_REVENUE
5563582476,NO_REVENUE
