rank,orgnr,company_name,total_score,base_similarity_score,layer1_product_signal,comp_revenue,comp_growth,comp_margins,comp_scale_efficiency,comp_legacy_scores,matched_model,distance_value,feature_count_used,exclusion_flags,service_indicator,applied_penalty,penalty_flags,latest_revenue_sek,revenue_cagr_3y,avg_ebitda_margin
472,5569178386,Better You AB,70.0539773343444,70.0539773343444,False,96.35629010924832,99.99091362170695,94.90290756677223,92.35311782624201,,global,0.14236165452437066,7,,0.0,0.0,,77331000.0,0.09276247734254217,0.061187680366205595
473,5564999620,Tollco Aktiebolag,69.9674984890007,69.9674984890007,False,93.89655314932838,88.22474781372556,97.05784733754136,96.2988078675672,,global,0.14285574362509346,7,,0.0,0.0,,72544000.0,-0.011585735284283083,0.10594093176025718
474,5567734784,Neoventa Medical AB,69.93835027275267,67.24841372380064,True,97.21633676016694,91.55927435548834,92.46988589685941,98.09251856523551,,global,0.15871070221380584,7,,0.0,0.0,,79448000.0,0.17527545964608682,0.09070503509120656
475,5592340623,Giants and Toys content providers AB,69.89308044208138,69.89308044208138,False,98.6498559578606,96.27508464841344,98.93687450591013,87.19094933765085,,global,0.14328141355731364,7,,0.0,0.0,,84056000.0,0.14595849319934162,0.07354989309323447
476,5564320611,Link Sweden Aktiebolag,69.87866560850348,69.87866560850348,False,84.31907044469706,95.64027090267817,99.64869369177278,93.63857420219125,,global,0.1433639185501254,7,,0.0,0.0,,150209000.0,0.1506366731808335,0.10917955756907194
477,5564797206,Rigef Plastemballage Aktiebolag,69.84791509166288,69.84791509166288,False,76.4765122799269,96.66265354333598,99.77517294822773,97.55579742266232,,global,0.14353997963847653,7,,0.0,0.0,,54141000.0,0.03713592431111157,0.10933830582476102
478,5561985077,DENSIQ AB,69.83498080969062,69.83498080969062,False,95.35738621041745,99.62986110340641,91.36196522338359,98.40146936836464,,global,0.143614057610161,7,,0.0,0.0,,121305000.0,0.07254425814266274,0.16510187090705294
479,5564950557,Kumla Tak Aktiebolag,69.83118766098414,69.83118766098414,False,98.72461948729752,83.73156248447758,94.73630474694863,99.69451824204863,,global,0.14363578455376624,7,,0.0,0.0,,108147000.0,-0.030940125758183057,0.13513318547994752
480,5560438318,Aktiebolaget Karl Andersson & Söner Möbelfabrik,69.82035711084038,67.13495876042343,True,73.73185205611017,99.94191223737413,99.11318146559411,96.78632342387633,,global,0.15938611309678075,7,,0.0,0.0,,52151000.0,0.09694588574545437,0.127429320351994
481,5561455246,Svarvmekano i Malmö Aktiebolag,69.81842512587734,69.81842512587734,False,95.86204314888795,99.97375773088564,93.09025700429174,95.52042514946234,,global,0.14370889630760583,7,,0.0,0.0,,76244000.0,0.09467672319193388,0.12362514029180696
482,5562830124,Range Servant AB,69.81570620623903,69.81570620623903,False,99.51943062751543,97.44519694303719,90.2373223872396,99.29138218286292,,global,0.1437244737003978,7,,0.0,0.0,,103067000.0,0.13620876334815657,0.13801786465220672
483,5564249059,Skeppsbrons Jönköping AB,69.80189777490324,69.80189777490324,False,97.85512577146349,94.8539396427226,91.78061414975298,98.73693824039933,,global,0.14380359513487062,7,,0.0,0.0,,81278000.0,0.024040749933505134,0.15359559840564926
484,5569400251,Lapplands Elnät i Jokkmokk AB,69.78013650714068,69.78013650714068,False,88.87838936404897,91.35039977066663,98.31846411224257,95.11449389868201,,global,0.14392831759246083,7,,0.0,0.0,,139171000.0,0.0036794930766366196,0.07277706987711821
485,5567502777,Hushållningssällskapets Kompetensutveckling i Syd AB (HUSKAB),69.77972404734717,69.77972404734717,False,97.53006629455946,99.2339109280955,96.10216529208672,90.2643904033169,,global,0.1439306819387241,7,,0.0,0.0,,80313000.0,0.06485077453707477,0.08443435819317935
486,5561139220,Nordlo Skaraborg AB,69.76445127030037,69.76445127030037,False,84.31656440752562,97.72630304612989,99.41608764025436,93.03343443792699,,global,0.14401824003033498,7,,0.0,0.0,,60735000.0,0.0464891094664881,0.10855450089273602
487,5563533230,Vaggeryds Chark AB,69.76255864237166,69.76255864237166,False,99.26051392208224,98.94551037564969,90.29902568441935,98.24156687158488,,global,0.14402909170947584,7,,0.0,0.0,,86908000.0,0.06046832785038525,0.04695918959209944
488,5564421484,Aktiebolaget Dalforsån,69.70893908299006,69.70893908299006,False,93.04916996165048,91.46941863990905,97.81074517265716,93.72108480314057,,global,0.14433665024522122,7,,0.0,0.0,,128192000.0,0.17574874903895488,0.09578650992096265
489,5564361441,AGES Kulltorp AB,69.6838422267027,69.6838422267027,False,99.87152659372926,94.42936103254594,93.19480131421926,96.30504997494054,,global,0.14448068557515859,7,,0.0,0.0,,99345000.0,0.021296287645016676,0.08739069511697618
490,5591434427,MOKO AB,69.658177796056,69.658177796056,False,98.33110700519771,99.6961855633853,89.86910679282876,99.11880133379765,,global,0.14462803197322407,7,,0.0,0.0,,110113000.0,0.10586145524407531,0.1435938043596579
491,5561239046,Götene Plast Aktiebolag,69.64496337462967,69.64496337462967,False,98.29720659892396,86.15055393285009,94.248859346078,99.29973940783299,,global,0.1447039206939229,7,,0.0,0.0,,82734000.0,-0.02081462981747506,0.16840819399190393
492,5566311329,ApartDirect Long Stay AB,69.64277379598313,69.64277379598313,False,87.69064407074377,96.43791185420149,99.60017365744703,91.4918289156945,,global,0.14471649655273827,7,,0.0,0.0,,64199000.0,0.14469938400769533,0.09808385724852071
493,5566132295,Br. Göransson AB,69.62066178227239,69.62066178227239,False,97.8825184059956,99.61472545158972,91.58403070447002,96.67080899928735,,global,0.14484351920619937,7,,0.0,0.0,,81363000.0,0.10786212186550093,0.1705512771340984
494,5560764564,Ackurat Industriplast Aktiebolag,69.6093915879429,66.93210729609893,True,98.72698679733625,87.44903796794311,92.4855123221979,99.21379345282372,,global,0.16059656171829964,7,,0.0,0.0,,84370000.0,-0.015106110668035577,0.15128870088820942
495,5592126956,Restaurang Biblioteket Live AB,69.60677150323892,69.60677150323892,False,93.23143901883104,,93.55505577343963,98.52778486918035,,global,0.14492333266681856,6,,0.0,0.0,,71456000.0,,0.10577735503488472
496,5561318717,Bobe Plast AB,69.59679356856752,69.59679356856752,False,83.27859040908493,,97.19333220893441,98.01603421316992,,global,0.14498067565043163,6,,0.0,0.0,,59762000.0,,0.1127790774472708
497,5590751664,IDUN Minerals AB,69.59001186014157,69.59001186014157,False,96.92682707061016,98.7518406456805,97.52619040697812,88.61555571195443,,global,0.14501965468101094,7,,0.0,0.0,,78698000.0,0.12219920795920847,0.12696705933403954
498,5560665746,Wiges AB,69.54294506508461,69.54294506508461,False,86.34701777292258,91.46913873914708,99.68727602965305,94.31378289652201,,global,0.14529028385697343,7,,0.0,0.0,,145373000.0,0.004301635516651636,0.10291553388956595
499,5567798789,EmbeddedArt AB,69.52634289521903,69.52634289521903,False,88.52111410090949,,95.22852037192528,97.89871709786428,,global,0.14538578830767107,6,,0.0,0.0,,65138000.0,,0.060318093892965705
500,5567531461,ST Eriks Vårdbolag AB,69.45478633466145,69.45478633466145,False,95.11074287742339,93.43948563884352,98.89756173946778,89.95742849369022,,global,0.14579768058269846,7,,0.0,0.0,,74728000.0,0.015244676505580035,0.07385517630883855
